country_code,country_name,region,official_name,informal_title,legal_responsibility,phone,email,website,address,extra_contact_details,source_page_url,source_iframe_url,last_verified,notes
ES,Spain,Madrid,Dirección General de Comercio y Consumo. Comunidad de Madrid.,General Directorate of Commerce and Consumumption (autonomous community of Madrid),"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 91 3105 771,consumo.inspeccion@madrid.org,http://www.madrid.org/,Ramírez de Prado 5bis. 1 planta; 28045 Madrid,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Melilla (autonomous city),Ciudad Autónoma de Melilla. Dirección General de Salud Pública y Consumo,Autonomous City of Melilla. Directorate General for Public Health and Consumer Affairs,"Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 952 97 62 51,consumo@melilla.es,http://www.melilla.es/melillaPortal/,"Ctra. Alfonso XIII, 52-54; 52005 Melilla",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Principality of Asturias,"Principado de Asturias. Agencia de Seguridad Alimentaria, Sanidad Ambiental y Consumo.","Regional competent authority responsible for food safety, environmental health and consumers (autonomous community of the Principality of Asturias)","Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 985106870,asac@asturias.org,http://www.consumoastur.es,Ciriaco Miguel Vigil nº 9-1ª planta; 33005 Oviedo,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Principality of Asturias,Principado de Asturias. Dirección General de Movilidad y Conectividad.,Regional competent authority responsible for mobility and connectivity (autonomous community of the Principality of Asturias),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 985105541,movilidad@asturias.org,http://www.asturias.es/,"C/ Trece Rosas, 2 - Planta 3ª Sector derecho; 33005 Oviedo",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Principality of Asturias,Principado de Asturias. Vice consejería de Turismo,Regional competent authority for tourism and the regulation of tourism companies and tourist activities (autonomous community of the Principality of Asturias),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 98510771,turismo@asturias.org,,"C/ Eduardo Herrera ""Herrerita"" s/n. 1ª Planta; 33006 Oviedo",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Region of Murcia,Autoridad regional competente en la Comunidad Autónoma Región de Murcia a efectos de Cooperación en Protección de Consumidores en el ámbito del transporte. Dirección General de Transportes Costas y Puertos.,Regional competent authority for Consumer Protection Cooperation (CPC) in the field of transport - General Directorate of Coastal and Port Transport (autonomous community of the Region of Murcia),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+34 968362378,sis.ttes@carm.es,http://www.carm.es,"Pza. de Santoña, 6. 1ª planta; 30006 Murcia",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Region of Murcia,"Comunidad Autónoma de la Región de Murcia. Dirección General de Comercio, Consumo y Artesanía","General Directorate of Commerce, Consumers and Crafts (autonomous community of the Region of Murcia)","Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 981753869,inspeccionconsumo@carm.es,https://www.carm.es/,"Ronda de Levante 11, 3 Planta.; 30071 Murcia",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Region of Murcia,Comunidad Autónoma de la Región de Murcia. Dirección General del Instituto de Turismo de la Región de Murcia (ITREM),Tourism Institute - Directorate general (ITREM),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 968 357761 / +34 968 277716,comunicacion@murciaturistica.es,https://www.itrem.es/itrem/inicio,Avda. Juana Jugan 2.; 30006 Murcia,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Valencian Community,"Generalitat. Comunitat Valenciana. Conselleria de Innovación, Industria, Comercio y Turismo. Dirección General de Comercio, Artesanía y Consumo.","Regional competent authority for consumer services (Alicante, Castellon, Valencia) (autonomous community of the Valencian Community)","Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 524/2013 on consumer ODR",+34 961209468,minguez_maroje@gva.es,http://www.indi.gva.es/web/consumo,"C/ Democracia,77. Ciudad Administrativa 9 De Octubre. Torre 2, Planta 6; 46018 Valencia",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
ES,Spain,Valencian Community,"Generalitat. Comunitat Valenciana. Conselleria de Innovación, Industria, Comercio y Turismo. Dirección General de Turismo","Regional competent authority for travel agencies, tour operators and guides and other tourism enterprises (Alicante, Castellon, Valencia) (autonomous community of the Valencian Community)","Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+34 961209804,ordenacion_turisme@gva.es,http://www.comunitatvalenciana.com,"C/ Democracia,77. Ciudad Administrativa 9 De Octubre-Torre 2; 46018 Valencia",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
